9: nome_desti, 4: nome_orige
9: Leopoldina, 4: Argirita
9: Montes Claros, 4: Joaquim Fel?cio
9: Montes Claros, 4: Josen?polis
9: Montes Claros, 4: Juramento
9: Montes Claros, 4: Juven?lia
9: Montes Claros, 4: Lagoa dos Patos
9: Montes Claros, 4: Lontra
9: Montes Claros, 4: Luisl?ndia
9: Montes Claros, 4: Manga
9: Montes Claros, 4: Mirabela
9: Montes Claros, 4: Monte Azul
9: Leopoldina, 4: Recreio
9: Montes Claros, 4: Olhos-d'?gua
9: Montes Claros, 4: Padre Carvalho
9: Montes Claros, 4: Patis
9: Montes Claros, 4: Pirapora
9: Montes Claros, 4: Salinas
9: Montes Claros, 4: S?o Francisco
9: Montes Claros, 4: S?o Jo?o da Lagoa
9: Montes Claros, 4: S?o Jo?o da Ponte
9: Montes Claros, 4: S?o Jo?o do Pacu?
9: Montes Claros, 4: S?o Rom?o
9: Leopoldina, 4: Recreio
9: Montes Claros, 4: Uba?
9: Montes Claros, 4: Varzel?ndia
9: Oliveira, 4: S?o Francisco de Paula
9: Paracatu, 4: Guarda-Mor
9: Paracatu, 4: Guarda-Mor
9: Passos, 4: Alpin?polis
9: Passos, 4: Bom Jesus da Penha
9: Passos, 4: Capit?lio
9: Passos, 4: Carmo do Rio Claro
9: Passos, 4: Fortaleza de Minas
9: Patroc?nio, 4: Cruzeiro da Fortaleza
9: Passos, 4: Guap?
9: Passos, 4: Itamogi
9: Passos, 4: Ita? de Minas
9: Passos, 4: Piumhi
9: Passos, 4: Prat?polis
9: Passos, 4: S?o Jo?o Batista do Gl?ria
9: Passos, 4: S?o Jos? da Barra
9: Passos, 4: S?o Sebasti?o do Para?so
9: Pe?anha, 4: Cantagalo
9: Pitangui, 4: Concei??o do Par?
9: Patroc?nio, 4: Cruzeiro da Fortaleza
9: Po?os de Caldas, 4: Andradas
9: Po?os de Caldas, 4: Bandeira do Sul
9: Po?os de Caldas, 4: Botelhos
9: Po?os de Caldas, 4: Cabo Verde
9: Po?os de Caldas, 4: Caldas
9: Po?os de Caldas, 4: Campestre
9: Po?os de Caldas, 4: Ipui?na
9: Po?os de Caldas, 4: Santa Rita de Caldas
9: Ponte Nova, 4: Acaiaca
9: Ponte Nova, 4: Amparo do Serra
9: Patroc?nio, 4: Cruzeiro da Fortaleza
9: Ponte Nova, 4: Diogo de Vasconcelos
9: Ponte Nova, 4: Dom Silv?rio
9: Ponte Nova, 4: Guaraciaba
9: Ponte Nova, 4: Jequeri
9: Ponte Nova, 4: Orat?rios
9: Ponte Nova, 4: Piedade de Ponte Nova
9: Ponte Nova, 4: Raul Soares
9: Ponte Nova, 4: Rio Casca
9: Ponte Nova, 4: Rio Doce
9: Ponte Nova, 4: Santa Cruz do Escalvado
9: Patroc?nio, 4: Serra do Salitre
9: Ponte Nova, 4: Santo Ant?nio do Grama
9: Ponte Nova, 4: S?o Pedro dos Ferros
9: Ponte Nova, 4: Sem-Peixe
9: Ponte Nova, 4: Uruc?nia
9: Ponte Nova, 4: Vi?osa
9: Pouso Alegre, 4: Borda da Mata
9: Pouso Alegre, 4: Cachoeira de Minas
9: Pouso Alegre, 4: Cambu?
9: Pouso Alegre, 4: Carea?u
9: Pouso Alegre, 4: Concei??o dos Ouros
9: Santa Maria da Vit?ria, 4: Jaborandi
9: Patroc?nio, 4: Serra do Salitre
9: Pouso Alegre, 4: Congonhal
9: Pouso Alegre, 4: Cordisl?ndia
9: Pouso Alegre, 4: Esp?rito Santo do Dourado
9: Pouso Alegre, 4: Estiva
9: Pouso Alegre, 4: Extrema
9: Pouso Alegre, 4: Heliodora
9: Pouso Alegre, 4: Ipui?na
9: Pouso Alegre, 4: Jacutinga
9: Pouso Alegre, 4: Nat?rcia
9: Pouso Alegre, 4: Ouro Fino
9: Patroc?nio, 4: Serra do Salitre
9: Pouso Alegre, 4: Santa Rita do Sapuca?
9: Pouso Alegre, 4: S?o Jo?o da Mata
9: Pouso Alegre, 4: S?o Sebasti?o da Bela Vista
9: Pouso Alegre, 4: Senador Jos? Bento
9: Pouso Alegre, 4: Silvian?polis
9: Pouso Alegre, 4: Tocos do Moji
9: Pouso Alegre, 4: Turvol?ndia
9: Santa B?rbara, 4: Catas Altas
9: Santa Maria do Sua?u?, 4: Jos? Raydan
9: Porteirinha, 4: Riacho dos Machados
9: S?o Jo?o del Rei, 4: Coronel Xavier Chaves
9: S?o Jo?o del Rei, 4: Lagoa Dourada
9: S?o Jo?o del Rei, 4: Madre de Deus de Minas
9: S?o Jo?o del Rei, 4: Nazareno
9: S?o Jo?o del Rei, 4: Piedade do Rio Grande
9: S?o Jo?o del Rei, 4: Prados
9: S?o Jo?o del Rei, 4: Resende Costa
9: S?o Jo?o del Rei, 4: Rit?polis
9: S?o Jo?o del Rei, 4: Santa Cruz de Minas
9: S?o Jo?o del Rei, 4: S?o Tiago
9: Porteirinha, 4: Serran?polis de Minas
9: S?o Jo?o del Rei, 4: S?o Vicente de Minas
9: S?o Jo?o del Rei, 4: Tiradentes
9: S?o Jo?o Evangelista, 4: S?o Pedro do Sua?u?
9: Te?filo Otoni, 4: ?guas Formosas
9: Te?filo Otoni, 4: Almenara
9: Te?filo Otoni, 4: Ara?ua?
9: Te?filo Otoni, 4: Atal?ia
9: Te?filo Otoni, 4: Campan?rio
9: Te?filo Otoni, 4: Cara?
9: Te?filo Otoni, 4: Carlos Chagas
9: S?o Gotardo, 4: Matutina
9: Te?filo Otoni, 4: Catuji
9: Te?filo Otoni, 4: Cris?lita
9: Te?filo Otoni, 4: Felisburgo
9: Te?filo Otoni, 4: Frei Gaspar
9: Te?filo Otoni, 4: Itaip?
9: Te?filo Otoni, 4: Itambacuri
9: Te?filo Otoni, 4: Itaobim
9: Te?filo Otoni, 4: Jequitinhonha
9: Te?filo Otoni, 4: Ladainha
9: Te?filo Otoni, 4: Malacacheta
9: S?o Gotardo, 4: Matutina
9: Te?filo Otoni, 4: Medina
9: Te?filo Otoni, 4: Monte Formoso
9: Te?filo Otoni, 4: Nanuque
9: Te?filo Otoni, 4: Novo Cruzeiro
9: Te?filo Otoni, 4: Novo Oriente de Minas
9: Te?filo Otoni, 4: Ouro Verde de Minas
9: Te?filo Otoni, 4: Padre Para?so
9: Te?filo Otoni, 4: Pav?o
9: Te?filo Otoni, 4: Ponto dos Volantes
9: Te?filo Otoni, 4: Pot?
9: S?o Gotardo, 4: Matutina
9: Te?filo Otoni, 4: Virgem da Lapa
9: Turmalina, 4: Veredinha
9: Uberaba, 4: ?gua Comprida
9: Uberaba, 4: Arax?
9: Uberaba, 4: Campo Florido
9: Uberaba, 4: Concei??o das Alagoas
9: Uberaba, 4: Conquista
9: Uberaba, 4: Delta
9: Uberaba, 4: Frutal
9: Uberaba, 4: Iturama
9: S?o Gotardo, 4: Tiros
9: Uberaba, 4: Patos de Minas
9: Uberaba, 4: Pedrin?polis
9: Uberaba, 4: Ver?ssimo
9: Uberaba, 4: Aramina
9: Uberaba, 4: Igarapava
9: Uberaba, 4: ?gua Comprida
9: Uberaba, 4: Arax?
9: Uberaba, 4: Campo Florido
9: Uberaba, 4: Concei??o das Alagoas
9: Uberaba, 4: Conquista
9: S?o Gotardo, 4: Tiros
9: Uberaba, 4: Delta
9: Uberaba, 4: Frutal
9: Uberaba, 4: Iturama
9: Uberaba, 4: Patos de Minas
9: Uberaba, 4: Pedrin?polis
9: Uberaba, 4: Ver?ssimo
9: Uberaba, 4: Aramina
9: Uberaba, 4: Igarapava
9: ACP de Uberl?ndia, 4: Abadia dos Dourados
9: ACP de Uberl?ndia, 4: Araguari
9: S?o Gotardo, 4: Tiros
9: ACP de Uberl?ndia, 4: Campina Verde
9: ACP de Uberl?ndia, 4: Can?polis
9: ACP de Uberl?ndia, 4: Centralina
9: ACP de Uberl?ndia, 4: Coromandel
9: ACP de Uberl?ndia, 4: Indian?polis
9: ACP de Uberl?ndia, 4: Ira? de Minas
9: ACP de Uberl?ndia, 4: Ituiutaba
9: ACP de Uberl?ndia, 4: Monte Alegre de Minas
9: ACP de Uberl?ndia, 4: Monte Carmelo
9: ACP de Uberl?ndia, 4: Nova Ponte
9: Santa Maria da Vit?ria, 4: Santana
9: Taiobeiras, 4: Berizal
9: ACP de Uberl?ndia, 4: Patos de Minas
9: ACP de Uberl?ndia, 4: Pedrin?polis
9: ACP de Uberl?ndia, 4: Prata
9: ACP de Uberl?ndia, 4: Santa Juliana
9: ACP de Uberl?ndia, 4: Tupaciguara
9: Una?, 4: Bonfin?polis de Minas
9: Una?, 4: Cabeceira Grande
9: Una?, 4: Dom Bosco
9: Una?, 4: Natal?ndia
9: Una?, 4: Riachinho
9: Taiobeiras, 4: Indaiabira
9: Una?, 4: Uruana de Minas
9: Varginha, 4: Boa Esperan?a
9: Varginha, 4: Carmo da Cachoeira
9: Varginha, 4: Caxambu
9: Varginha, 4: Coqueiral
9: Varginha, 4: El?i Mendes
9: Varginha, 4: Monsenhor Paulo
9: Varginha, 4: S?o Gon?alo do Sapuca?
9: Varginha, 4: S?o Louren?o
9: Bauru, 4: Balbinos
9: Varginha, 4: Tr?s Cora??es
9: Taiobeiras, 4: Ninheira
9: Varginha, 4: Tr?s Pontas
9: ACP de Vit?ria, 4: Teixeira de Freitas
9: ACP de Vit?ria, 4: Afonso Cl?udio
9: ACP de Vit?ria, 4: Alfredo Chaves
9: ACP de Vit?ria, 4: Anchieta
9: ACP de Vit?ria, 4: Aracruz
9: ACP de Vit?ria, 4: Baixo Guandu
9: ACP de Vit?ria, 4: Barra de S?o Francisco
9: ACP de Vit?ria, 4: Bom Jesus do Norte
9: ACP de Vit?ria, 4: Cachoeiro de Itapemirim
9: Taiobeiras, 4: Rio Pardo de Minas
9: ACP de Vit?ria, 4: Colatina
9: ACP de Vit?ria, 4: Divino de S?o Louren?o
9: ACP de Vit?ria, 4: Domingos Martins
9: ACP de Vit?ria, 4: Dores do Rio Preto
9: ACP de Vit?ria, 4: Fund?o
9: ACP de Vit?ria, 4: Ibatiba
9: ACP de Vit?ria, 4: Ibitirama
9: ACP de Vit?ria, 4: Irupi
9: ACP de Vit?ria, 4: Itagua?u
9: ACP de Vit?ria, 4: Itarana
9: Taiobeiras, 4: S?o Jo?o do Para?so
9: ACP de Vit?ria, 4: I?na
9: ACP de Vit?ria, 4: Linhares
9: ACP de Vit?ria, 4: Marechal Floriano
9: ACP de Vit?ria, 4: Nova Ven?cia
9: ACP de Vit?ria, 4: Pi?ma
9: ACP de Vit?ria, 4: Santa Leopoldina
9: ACP de Vit?ria, 4: Santa Maria de Jetib?
9: ACP de Vit?ria, 4: Santa Teresa
9: ACP de Vit?ria, 4: S?o Mateus
9: ACP de Vit?ria, 4: Venda Nova do Imigrante
9: Taiobeiras, 4: Vargem Grande do Rio Pardo
9: Angra dos Reis, 4: Parati
9: Araruama, 4: Iguaba Grande
9: Cabo Frio, 4: Arma??o dos B?zios
9: Cabo Frio, 4: Arraial do Cabo
9: Cabo Frio, 4: Iguaba Grande
9: Cabo Frio, 4: S?o Pedro da Aldeia
9: ACP de Campos dos Goytacazes, 4: Bom Jesus do Norte
9: ACP de Campos dos Goytacazes, 4: Cardoso Moreira
9: ACP de Campos dos Goytacazes, 4: Italva
9: ACP de Campos dos Goytacazes, 4: Quissam?
9: V?rzea da Palma, 4: Lassance
9: ACP de Campos dos Goytacazes, 4: Santo Ant?nio de P?dua
9: ACP de Campos dos Goytacazes, 4: S?o Francisco de Itabapoana
9: ACP de Campos dos Goytacazes, 4: S?o Fid?lis
9: ACP de Campos dos Goytacazes, 4: S?o Jo?o da Barra
9: Itaperuna, 4: Carangola
9: Itaperuna, 4: S?o Jos? do Cal?ado
9: Itaperuna, 4: Bom Jesus do Itabapoana
9: Itaperuna, 4: Laje do Muria?
9: Itaperuna, 4: Miracema
9: Itaperuna, 4: Natividade
9: Vazante, 4: Guarda-Mor
9: Itaperuna, 4: Porci?ncula
9: Itaperuna, 4: Santo Ant?nio de P?dua
9: Itaperuna, 4: S?o Jos? de Ub?
9: Itaperuna, 4: Varre-Sai
9: Maca?, 4: Carapebus
9: Maca?, 4: Concei??o de Macabu
9: Maca?, 4: Rio das Ostras
9: Nova Friburgo, 4: Bom Jardim
9: Nova Friburgo, 4: Cantagalo
9: Nova Friburgo, 4: Cordeiro
9: Vazante, 4: Guarda-Mor
9: Nova Friburgo, 4: Duas Barras
9: Nova Friburgo, 4: Macuco
9: Nova Friburgo, 4: Santa Maria Madalena
9: Nova Friburgo, 4: S?o Sebasti?o do Alto
9: Nova Friburgo, 4: Sumidouro
9: Nova Friburgo, 4: Trajano de Morais
9: Rio Bonito, 4: Silva Jardim
9: Teres?polis, 4: S?o Jos? do Vale do Rio Pret
9: Tr?s Rios, 4: Chiador
9: Tr?s Rios, 4: Comendador Levy Gasparian
9: Vazante, 4: Guarda-Mor
9: Tr?s Rios, 4: Para?ba do Sul
9: Tr?s Rios, 4: Sapucaia
9: Valen?a, 4: Rio Preto
9: Valen?a, 4: Rio das Flores
9: ACP de Volta Redonda - Barra Mansa, 4: Santa Rita de Jacutinga
9: ACP de Volta Redonda - Barra Mansa, 4: Engenheiro Paulo de Frontin
9: ACP de Volta Redonda - Barra Mansa, 4: Mendes
9: ACP de Volta Redonda - Barra Mansa, 4: Quatis
9: Bauru, 4: Borebi
9: ACP de Volta Redonda - Barra Mansa, 4: Resende
9: ACP de Volta Redonda - Barra Mansa, 4: Rio Claro
9: Santa Maria da Vit?ria, 4: S?o F?lix do Coribe
9: Visconde do Rio Branco, 4: Guiricema
9: ACP de Volta Redonda - Barra Mansa, 4: Bananal
9: Araraquara, 4: Am?rico Brasiliense
9: Araraquara, 4: Boa Esperan?a do Sul
9: Araraquara, 4: Gavi?o Peixoto
9: Araraquara, 4: Ibitinga
9: Araraquara, 4: It?polis
9: Araraquara, 4: Mat?o
9: Araraquara, 4: Motuca
9: Araraquara, 4: Nova Europa
9: Araraquara, 4: Rinc?o
9: Visconde do Rio Branco, 4: Guiricema
9: Araraquara, 4: Santa L?cia
9: Araraquara, 4: Tabatinga
9: Araraquara, 4: Taquaritinga
9: Araraquara, 4: Trabiju
9: Bauru, 4: Agudos
9: Bauru, 4: Arealva
9: Bauru, 4: Ava?
9: Bauru, 4: Cabr?lia Paulista
9: Castelo, 4: Concei??o do Castelo
9: Bauru, 4: Duartina
9: Bauru, 4: Iacanga
9: Bauru, 4: Ja?
9: Bauru, 4: Len??is Paulista
9: Bauru, 4: Lins
9: Bauru, 4: Lucian?polis
9: Bauru, 4: Macatuba
9: Bauru, 4: Paulist?nia
9: Bauru, 4: Piraju?
9: Bauru, 4: Piratininga
9: S?o Gabriel da Palha, 4: Vila Val?rio
9: Bauru, 4: Ponga?
9: Bauru, 4: Presidente Alves
9: Bauru, 4: Regin?polis
9: Bauru, 4: Ubirajara
9: Botucatu, 4: Anhembi
9: Botucatu, 4: Avar?
9: Botucatu, 4: Bofete
9: Botucatu, 4: Conchas
9: Botucatu, 4: Itatinga
9: Botucatu, 4: Pardinho
9: Ourinhos, 4: Canitar
9: Itaocara, 4: Aperib?
9: Botucatu, 4: S?o Manuel
9: ACP de Campinas, 4: Monte Si?o
9: ACP de Campinas, 4: Amparo
9: ACP de Campinas, 4: Araras
9: ACP de Campinas, 4: Artur Nogueira
9: ACP de Campinas, 4: Bragan?a Paulista
9: ACP de Campinas, 4: Elias Fausto
9: ACP de Campinas, 4: Holambra
9: ACP de Campinas, 4: Itapira
9: ACP de Campinas, 4: Limeira
9: Itaocara, 4: Aperib?
9: ACP de Campinas, 4: Mogi Gua?u
9: ACP de Campinas, 4: Moji-Mirim
9: ACP de Campinas, 4: Piracicaba
9: ACP de Campinas, 4: Santa Cruz das Palmeiras
9: ACP de Campinas, 4: Santo Ant?nio de Posse
9: ACP de Campinas, 4: S?o Jo?o da Boa Vista
9: ACP de Campinas, 4: S?o Jos? do Rio Pardo
9: ACP de Campinas, 4: Serra Negra
9: ACP de Campinas, 4: Socorro
9: ACP de Jundia?, 4: Jarinu
9: Itaocara, 4: Cambuci
9: Mar?lia, 4: Adamantina
9: Mar?lia, 4: ?lvaro de Carvalho
9: Mar?lia, 4: Alvinl?ndia
9: Mar?lia, 4: Assis
9: Mar?lia, 4: Campos Novos Paulista
9: Mar?lia, 4: Echapor?
9: Mar?lia, 4: G?lia
9: Mar?lia, 4: Gar?a
9: Mar?lia, 4: Getulina
9: Mar?lia, 4: Guaimb?
9: Itaocara, 4: Cambuci
9: Mar?lia, 4: J?lio Mesquita
9: Mar?lia, 4: Lup?rcio
9: Mar?lia, 4: Ocau?u
9: Mar?lia, 4: Oriente
9: Mar?lia, 4: Oscar Bressane
9: Mar?lia, 4: Pomp?ia
9: Mar?lia, 4: Quintana
9: Mar?lia, 4: Tup?
9: Mar?lia, 4: Vera Cruz
9: Ourinhos, 4: Bernardino de Campos
9: Andradina, 4: Castilho
9: Ourinhos, 4: Ibirarema
9: Ourinhos, 4: Ipaussu
9: Ourinhos, 4: Piraju
9: Ourinhos, 4: Ribeir?o do Sul
9: Ourinhos, 4: Salto Grande
9: Ourinhos, 4: Santa Cruz do Rio Pardo
9: Ourinhos, 4: Chavantes
9: Presidente Prudente, 4: Adamantina
9: Presidente Prudente, 4: Alfredo Marcondes
9: Andradina, 4: Guara?a?
9: Presidente Prudente, 4: ?lvares Machado
9: Presidente Prudente, 4: Anhumas
9: Presidente Prudente, 4: Caiabu
9: Presidente Prudente, 4: Dracena
9: Presidente Prudente, 4: Emilian?polis
9: Presidente Prudente, 4: Estrela do Norte
9: Presidente Prudente, 4: Euclides da Cunha Paulista
9: Presidente Prudente, 4: Iep?
9: Presidente Prudente, 4: Indiana
9: Presidente Prudente, 4: Martin?polis
9: Ilha Solteira, 4: Itapura
9: Presidente Prudente, 4: Bataguassu
9: Andradina, 4: Ilha Solteira
9: Presidente Prudente, 4: Mirante do Paranapanema
9: Presidente Prudente, 4: Nantes
9: Presidente Prudente, 4: Narandiba
9: Presidente Prudente, 4: Osvaldo Cruz
9: Presidente Prudente, 4: Pirapozinho
9: Presidente Prudente, 4: Presidente Bernardes
9: Presidente Prudente, 4: Presidente Epit?cio
9: Presidente Prudente, 4: Presidente Venceslau
9: Presidente Prudente, 4: Quat?
9: Presidente Prudente, 4: Rancharia
9: Andradina, 4: Lav?nia
9: Presidente Prudente, 4: Regente Feij?
9: Presidente Prudente, 4: Ribeir?o dos ?ndios
9: Presidente Prudente, 4: Rosana
9: Presidente Prudente, 4: Sandovalina
9: Presidente Prudente, 4: Santo Anast?cio
9: Presidente Prudente, 4: Santo Expedito
9: Presidente Prudente, 4: Taciba
9: Presidente Prudente, 4: Tarabai
9: Presidente Prudente, 4: Teodoro Sampaio
9: Andradina, 4: Mirand?polis
9: ACP de Ribeir?o Preto, 4: Itamogi
9: ACP de Ribeir?o Preto, 4: S?o Sebasti?o do Para?so
9: ACP de Ribeir?o Preto, 4: Altin?polis
9: ACP de Ribeir?o Preto, 4: Barretos
9: ACP de Ribeir?o Preto, 4: Barrinha
9: ACP de Ribeir?o Preto, 4: Batatais
9: ACP de Ribeir?o Preto, 4: Brodowski
9: ACP de Ribeir?o Preto, 4: Cajuru
9: ACP de Sorocaba, 4: Piedade
9: ACP de Ribeir?o Preto, 4: C?ssia dos Coqueiros
9: ACP de Ribeir?o Preto, 4: Cravinhos
9: Andradina, 4: Murutinga do Sul
9: ACP de Ribeir?o Preto, 4: Dumont
9: ACP de Ribeir?o Preto, 4: Franca
9: ACP de Ribeir?o Preto, 4: Guariba
9: ACP de Ribeir?o Preto, 4: Guatapar?
9: ACP de Ribeir?o Preto, 4: Ituverava
9: ACP de Ribeir?o Preto, 4: Jaboticabal
9: ACP de Ribeir?o Preto, 4: Lu?s Ant?nio
9: ACP de Ribeir?o Preto, 4: Mococa
9: ACP de Ribeir?o Preto, 4: Monte Alto
9: ACP de Ribeir?o Preto, 4: Morro Agudo
9: Andradina, 4: Nova Independ?ncia
9: ACP de Ribeir?o Preto, 4: Orl?ndia
9: ACP de Ribeir?o Preto, 4: Pitangueiras
9: ACP de Ribeir?o Preto, 4: Pontal
9: ACP de Ribeir?o Preto, 4: Prad?polis
9: ACP de Ribeir?o Preto, 4: Sales Oliveira
9: ACP de Ribeir?o Preto, 4: Santa Cruz da Esperan?a
9: ACP de Ribeir?o Preto, 4: Santa Cruz das Palmeiras
9: ACP de Ribeir?o Preto, 4: Santa Rita do Passa Quatro
9: ACP de Ribeir?o Preto, 4: Santa Rosa de Viterbo
9: ACP de Ribeir?o Preto, 4: Santo Ant?nio da Alegria
9: Andradina, 4: Pereira Barreto
9: ACP de Ribeir?o Preto, 4: S?o Sim?o
9: ACP de Ribeir?o Preto, 4: Serra Azul
9: ACP de Ribeir?o Preto, 4: Tamba?
9: ACP de Santos, 4: Itariri
9: ACP de Santos, 4: Pedro de Toledo
9: ACP de Santos, 4: Peru?be
9: ACP de Santos, 4: Registro
9: S?o Carlos, 4: Descalvado
9: S?o Carlos, 4: Dourado
9: S?o Carlos, 4: Ibat?
9: Aparecida, 4: Roseira
9: S?o Carlos, 4: Itirapina
9: S?o Carlos, 4: Porto Ferreira
9: S?o Carlos, 4: Ribeir?o Bonito
9: S?o Carlos, 4: Santa Rita do Passa Quatro
9: ACP de S?o Jos? do Rio Preto, 4: Fronteira
9: ACP de S?o Jos? do Rio Preto, 4: Adolfo
9: ACP de S?o Jos? do Rio Preto, 4: Altair
9: ACP de S?o Jos? do Rio Preto, 4: Ara?atuba
9: ACP de S?o Jos? do Rio Preto, 4: B?lsamo
9: ACP de S?o Jos? do Rio Preto, 4: Catanduva
9: Apia?, 4: Ribeira
9: ACP de S?o Jos? do Rio Preto, 4: Fernand?polis
9: ACP de S?o Jos? do Rio Preto, 4: Ibir?
9: ACP de S?o Jos? do Rio Preto, 4: Ic?m
9: ACP de S?o Jos? do Rio Preto, 4: Ipigu?
9: ACP de S?o Jos? do Rio Preto, 4: Irapu?
9: ACP de S?o Jos? do Rio Preto, 4: Jaci
9: ACP de S?o Jos? do Rio Preto, 4: Jales
9: ACP de S?o Jos? do Rio Preto, 4: Jos? Bonif?cio
9: ACP de S?o Jos? do Rio Preto, 4: Macaubal
9: ACP de S?o Jos? do Rio Preto, 4: Mendon?a
9: Auriflama, 4: Guzol?ndia
9: ACP de S?o Jos? do Rio Preto, 4: Mirassol?ndia
9: ACP de S?o Jos? do Rio Preto, 4: Mon??es
9: ACP de S?o Jos? do Rio Preto, 4: Monte Apraz?vel
9: ACP de S?o Jos? do Rio Preto, 4: Neves Paulista
9: ACP de S?o Jos? do Rio Preto, 4: Nova Alian?a
9: ACP de S?o Jos? do Rio Preto, 4: Nova Granada
9: ACP de S?o Jos? do Rio Preto, 4: Ol?mpia
9: ACP de S?o Jos? do Rio Preto, 4: Onda Verde
9: ACP de S?o Jos? do Rio Preto, 4: Orindi?va
9: ACP de S?o Jos? do Rio Preto, 4: Palestina
9: Bariri, 4: Itaju
9: ACP de S?o Jos? do Rio Preto, 4: Paulo de Faria
9: ACP de S?o Jos? do Rio Preto, 4: Planalto
9: ACP de S?o Jos? do Rio Preto, 4: Poloni
9: ACP de S?o Jos? do Rio Preto, 4: Potirendaba
9: ACP de S?o Jos? do Rio Preto, 4: Sales
9: ACP de S?o Jos? do Rio Preto, 4: Santa F? do Sul
9: ACP de S?o Jos? do Rio Preto, 4: Sever?nia
9: ACP de S?o Jos? do Rio Preto, 4: Tanabi
9: ACP de S?o Jos? do Rio Preto, 4: Ubarana
9: ACP de S?o Jos? do Rio Preto, 4: Uchoa
9: Concei??o do Araguaia, 4: Couto de Magalh?es
9: Ilha Solteira, 4: Selv?ria
9: Barra Bonita, 4: Igara?u do Tiet?
9: ACP de S?o Jos? do Rio Preto, 4: Uni?o Paulista
9: ACP de S?o Jos? do Rio Preto, 4: Votuporanga
9: ACP de S?o Jos? dos Campos, 4: Sapuca?-Mirim
9: ACP de S?o Jos? dos Campos, 4: Campos do Jord?o
9: ACP de S?o Jos? dos Campos, 4: Caraguatatuba
9: ACP de S?o Jos? dos Campos, 4: Guaratinguet?
9: ACP de S?o Jos? dos Campos, 4: Igarat?
9: ACP de S?o Jos? dos Campos, 4: Jambeiro
9: ACP de S?o Jos? dos Campos, 4: Lagoinha
9: ACP de S?o Jos? dos Campos, 4: Monteiro Lobato
9: Bebedouro, 4: Monte Azul Paulista
9: ACP de S?o Jos? dos Campos, 4: Natividade da Serra
9: ACP de S?o Jos? dos Campos, 4: Paraibuna
9: ACP de S?o Jos? dos Campos, 4: Reden??o da Serra
9: ACP de S?o Jos? dos Campos, 4: Santa Branca
9: ACP de S?o Jos? dos Campos, 4: Santo Ant?nio do Pinhal
9: ACP de S?o Jos? dos Campos, 4: S?o Bento do Sapuca?
9: ACP de S?o Jos? dos Campos, 4: S?o Lu?s do Paraitinga
9: ACP de S?o Jos? dos Campos, 4: Ubatuba
9: S?o Sebasti?o, 4: Ilhabela
9: ACP de Sorocaba, 4: Cap?o Bonito
9: Bebedouro, 4: Taia?u
9: ACP de Sorocaba, 4: Capela do Alto
9: ACP de Sorocaba, 4: Cerquilho
9: ACP de Sorocaba, 4: Ibi?na
9: ACP de Sorocaba, 4: Itapetininga
9: ACP de Sorocaba, 4: Itapeva
9: ACP de Sorocaba, 4: Pilar do Sul
9: ACP de Sorocaba, 4: Tapira?
9: ACP de Sorocaba, 4: Tatu?
9: ACP de Sorocaba, 4: Tiet?
9: Bebedouro, 4: Tai?va
9: Cascavel, 4: Boa Vista da Aparecida
9: Cascavel, 4: Braganey
9: Cascavel, 4: Cafel?ndia
9: Cascavel, 4: Campo Bonito
9: Cascavel, 4: Capanema
9: Cascavel, 4: Capit?o Le?nidas Marques
9: Cascavel, 4: Catanduvas
9: Cascavel, 4: C?u Azul
9: Cascavel, 4: Corb?lia
9: Bebedouro, 4: Taquaral
9: Cascavel, 4: Diamante do Sul
9: Cascavel, 4: Diamante d'Oeste
9: Cascavel, 4: Formosa do Oeste
9: Cascavel, 4: Foz do Igua?u
9: Cascavel, 4: Francisco Beltr?o
9: Cascavel, 4: Guarania?u
9: Cascavel, 4: Ibema
9: Cascavel, 4: Iguatu
9: Cascavel, 4: Laranjeiras do Sul
9: Cascavel, 4: Lindoeste
9: Bebedouro, 4: Terra Roxa
9: Cascavel, 4: Marechal C?ndido Rondon
9: Cascavel, 4: Matel?ndia
9: Cascavel, 4: Nova Aurora
9: Cascavel, 4: Planalto
9: Cascavel, 4: Ramil?ndia
9: Cascavel, 4: Santa Helena
9: Cascavel, 4: Santa L?cia
9: Cascavel, 4: Santa Tereza do Oeste
9: Cascavel, 4: Toledo
9: Cascavel, 4: Tr?s Barras do Paran?
9: Bebedouro, 4: Viradouro
9: Cascavel, 4: Tup?ssi
9: Cascavel, 4: Ubirat?
9: Cascavel, 4: Vera Cruz do Oeste
9: Guarapuava, 4: Campina do Sim?o
9: Guarapuava, 4: Cand?i
9: Guarapuava, 4: Cantagalo
9: Guarapuava, 4: Goioxim
9: Guarapuava, 4: In?cio Martins
9: Guarapuava, 4: Palmital
9: Guarapuava, 4: Pinh?o
9: Birigui, 4: Buritama
9: Guarapuava, 4: Pitanga
9: Guarapuava, 4: Prudent?polis
9: Guarapuava, 4: Quedas do Igua?u
9: Guarapuava, 4: Reserva do Igua?u
9: Guarapuava, 4: Turvo
9: ACP de Londrina, 4: Alvorada do Sul
9: ACP de Londrina, 4: Andir?
9: ACP de Londrina, 4: Apucarana
9: ACP de Londrina, 4: Arapongas
9: ACP de Londrina, 4: Assa?
9: Birigui, 4: Coroados
9: ACP de Londrina, 4: Bandeirantes
9: ACP de Londrina, 4: Bela Vista do Para?so
9: ACP de Londrina, 4: Cafeara
9: ACP de Londrina, 4: Centen?rio do Sul
